date, pm25, pm10, o3, no2, so2, co
2020/10/20, 75, 31, 17, 12, 4, 4
2020/10/21, 77, 37, 27, 17, 2, 6
2020/10/22, 76, 69, 26, 21, 3, 7
2020/10/23, 144, 83, 15, 31, 2, 9
2020/10/24, 162, 93, 24, 25, 4, 8
2020/10/25, 168, 85, 13, 29, 4, 8
2020/10/26, 161, 92, 6, 29, 2, 9
2020/10/27, 166, 53, 25, 14, 2, 5
2020/10/28, 102, 18, 25, 12, 2, 4
2020/10/29, 36, 52, 23, 24, 2, 6
2020/10/30, 108, 55, 7, 20, 1, 7
2020/10/31, 122, 51, 12, 21, 2, 7
2020/11/1, 99, 74, 5, 27, 3, 9
2020/11/2, 136, 80, 12, 28, 4, 9
2020/11/3, 143, 58, 24, 17, 2, 6
2020/11/4, 115, 49, 23, 12, 2, 4
2020/11/5, 106, 48, 14, 17, 2, 3
2020/11/6, 106, 64, 17, 27, 2, 8
2020/11/7, 126, 67, 30, 30, 2, 11
2020/11/8, 137, 71, 29, 31, 2, 8
2020/11/9, 149, 76, 34, 24, 2, 6
2020/11/10, 160, 99, 16, 35, 3, 10
2020/11/11, 177, 89, 32, 26, 5, 6
2020/11/12, 170, 81, 28, 34, 5, 6
2020/11/13, 164, 74, 17, 34, 7, 5
2020/11/14, 151, 81, 25, 35, 5, 7
2020/11/15, 161, 95, 21, 32, 6, 6
2020/11/16, 170, 102, 17, 32, 5, 7
2020/11/17, 177, 88, 32, 25, 6, 6
2020/11/18, 169, 54, 18, 23, 2, 5
2020/11/19, 106, 62, 33, 19, 3, 4
2020/11/20, 114, 71, 20, 27, 5, 6
2020/11/21, 138, 39, 14, 17, 3, 3
2020/11/22, 78, 27, 21, 11, 2, 1
2020/11/23, 60, 24, 16, 14, 1, 2
2020/11/24, 57, 48, 1, 20, 5, 4
2020/11/25, 106, 39, 8, 17, 2, 4
2020/11/26, 88, 42, 10, 20, 3, 5
2020/11/27, 90, 56, 2, 20, 3, 7
2020/11/28, 121, 37, 8, 16, 2, 5
2020/11/29, 81, 62, 2, 20, 2, 6
2020/11/30, 136, 64, 6, 20, 2, 7
2020/12/1, 148, 35, 6, 15, 2, 7
2020/12/2, 94, 44, 6, 18, 2, 7
2020/12/3, 102, 40, 9, 15, 2, 7
2020/12/4, 98, 28, 4, 15, 2, 8
2020/12/5, 77, 38, 2, 17, 2, 8
2020/12/6, 97, 57, 8, 17, 2, 8
2020/12/7, 146, 48, 12, 19, 2, 9
2020/12/8, 112, 51, 9, 20, 2, 9
2020/12/9, 108, 60, 5, 22, 3, 7
2020/12/10, 137, 63, 8, 23, 3, 8
2020/12/11, 133, 69, 10, 26, 3, 8
2020/12/12, 146, 88, 6, 30, 4, 10
2020/12/13, 163, 84, 17, 24, 3, 9
2020/12/14, 151, 27, 23, 11, 2, 4
2020/12/15, 63, 45, 13, 15, 2, 4
2020/12/16, 94, 36, 25, 17, 2, 4
2020/12/17, 95, 32, 12, 19, 2, 4
2020/12/18, 87, 50, 25, 19, 2, 5
2020/12/19, 113, 60, 21, 26, 4, 6
2020/12/20, 131, 73, 14, 29, 4, 7
2020/12/21, 159, 83, 11, 32, 7, 10
2020/12/22, 167, 70, 20, 31, 3, 7
2020/12/23, 159, 89, 22, 29, 3, 8
2020/12/24, 174, 105, 10, 44, 3, 15
2020/12/25, 183, 110, 2, 36, 5, 11
2020/12/26, 189, 118, 13, 36, 2, 11
2020/12/27, 199, 149, 2, 39, 3, 15
2020/12/28, 230, 147, 5, 32, 3, 12
2020/12/29, 247, 49, 21, 20, 2, 5
2020/12/30, 89, 58, 14, 28, 3, 7
2020/12/31, 100, 64, 12, 27, 2, 6
2021/1/1, 137, 68, 20, 30, 2, 6
2021/1/2, 155, 90, 11, 32, 3, 9
2021/1/3, 171, 86, 21, 26, 3, 9
2021/1/4, 167, 92, 8, 29, 3, 9
2020/7/2, 51, 39, 105, 14, 1, 6
2020/7/3, 79, 39, 73, 9, 1, 5
2020/7/4, 85, 28, 44, 8, 1, 6
2020/7/5, 84, 34, 62, 10, 1, 6
2020/7/6, 93, 36, 74, 9, 1, 6
2020/7/7, 95, 42, 48, 12, 1, 7
2020/7/8, 110, 53, 82, 14, , 8
2020/7/9, 133, 42, 67, 12, , 7
2020/7/10, 93, 34, 28, 12, , 6
2020/7/11, 89, 11, 39, 3, 1, 5
2020/7/12, 49, 25, 50, 9, 1, 6
2020/7/13, 62, 35, 59, 14, 1, 7
2020/7/14, 84, 41, 47, 9, , 6
2020/7/15, 107, 14, 35, 6, , 4
2020/7/16, 36, 16, 16, 7, , 5
2020/7/17, 63, 20, 71, 10, , 4
2020/7/18, 66, 29, 25, 18, , 6
2020/7/19, 70, 30, 79, 16, 1, 4
2020/7/20, 70, 54, 44, 24, 1, 5
2020/7/21, 92, 30, 35, 9, 1, 4
2020/7/22, 99, 35, 41, 12, 1, 5
2020/7/23, 101, 35, 27, 15, 1, 6
2020/7/24, 116, 25, 9, 16, 2, 6
2020/7/25, 99, 8, 13, 9, 1, 2
2020/7/26, 64, 34, 65, 15, , 5
2020/7/27, 62, 70, 120, 20, 1, 7
2020/7/28, 107, 72, 117, 15, 2, 5
2020/7/29, 120, 36, 41, 9, 1, 4
2020/7/30, 80, 20, 32, 6, , 4
2020/7/31, 55, 14, 22, 5, 1, 4
2020/8/1, 39, 24, 35, 9, 1, 5
2020/8/2, 67, 32, 71, 13, 2, 6
2020/8/3, 75, 34, 47, 15, 1, 6
2020/8/4, 65, 44, 52, 14, 2, 5
2020/8/5, 84, 36, 81, 7, 2, 4
2020/8/6, 75, 49, 92, 9, 2, 4
2020/8/7, 104, 37, 39, 12, 2, 5
2020/8/8, 87, 33, 76, 13, 2, 5
2020/8/9, 69, 41, 124, 10, 2, 4
2020/8/10, 80, 48, 98, 15, 2, 5
2020/8/11, 92, 26, 32, 9, 2, 5
2020/8/12, 58, 11, 32, 4, 2, 4
2020/8/13, 30, 18, 33, 7, 2, 4
2020/8/14, 43, 26, 48, 13, 3, 5
2020/8/15, 66, 15, 20, 6, 2, 5
2020/8/16, 38, 9, 26, 2, 3, 4
2020/8/17, 15, 16, 29, 4, 3, 4
2020/8/18, 47, 14, 31, 10, 2, 4
2020/8/19, 36, 43, 51, 19, 2, 6
2020/8/20, 97, 54, 81, 22, 2, 8
2020/8/21, 122, 47, 55, 20, 2, 7
2020/8/22, 97, 45, 33, 13, 2, 6
2020/8/23, 100, 32, 34, 9, 2, 5
2020/8/24, 76, 14, 49, 10, 2, 4
2020/8/25, 24, 46, 93, 24, 3, 7
2020/8/26, 79, 56, 97, 23, 2, 7
2020/8/27, 101, 57, 115, 21, 3, 7
2020/8/28, 108, 64, 105, 17, 4, 7
2020/8/29, 130, 30, 127, 12, 2, 6
2020/8/30, 66, 40, 31, 7, 2, 6
2020/8/31, 84, 23, 26, 8, 3, 5
2020/9/1, 48, 54, 36, 17, 3, 7
2020/9/2, 90, 36, 102, 14, 3, 7
2020/9/3, 72, , , , , 
2020/9/5, 113, 68, 27, 24, 3, 9
2020/9/6, 124, 31, 75, 13, 2, 5
2020/9/7, 62, 43, 67, 21, 2, 6
2020/9/8, 81, 56, 59, 24, 2, 7
2020/9/9, 107, 43, 34, 13, 2, 7
2020/9/10, 96, 31, 59, 11, 2, 6
2020/9/11, 66, 43, 26, 19, 2, 8
2020/9/12, 84, 25, 26, 10, 2, 6
2020/9/13, 66, 28, 29, 8, 2, 7
2020/9/14, 69, 22, 35, 7, 2, 6
2020/9/15, 54, 39, 33, 19, 3, 7
2020/9/16, 80, 29, 28, 12, , 6
2020/9/17, 63, 27, 40, 14, 3, 4
2020/9/18, 52, 41, 44, 22, 3, 5
2020/9/19, 71, 49, 31, 17, 3, 6
2020/9/20, 96, 30, 25, 10, 3, 5
2020/9/21, 75, 26, 12, 12, 3, 5
2020/9/22, 54, 30, 31, 16, 2, 6
2020/9/23, 62, 36, 42, 17, 2, 6
2020/9/24, 61, 39, 19, 12, 3, 6
2020/9/25, 71, 20, 15, 9, 3, 6
2020/9/26, 49, 26, 17, 13, 3, 6
2020/9/27, 62, 23, 13, 14, 3, 6
2020/9/28, 60, 34, 12, 14, 3, 7
2020/9/29, 80, 32, 40, 17, 3, 7
2020/9/30, 72, 39, 25, 16, 3, 7
2020/10/1, 84, 33, 17, 10, 2, 7
2020/4/2, 99, 45, 22, 15, 3, 5
2020/4/3, 102, 15, 17, 9, 3, 5
2020/4/4, 50, 21, 32, 11, 2, 5
2020/4/5, 68, 45, 29, 18, 3, 6
2020/4/6, 112, 55, 13, 25, 3, 7
2020/4/7, 132, 70, 31, 25, 5, 8
2020/4/8, 162, 52, 50, 21, 3, 7
2020/4/9, 124, 52, 67, 23, 2, 6
2020/4/10, 152, 45, 63, 9, 2, 4
2020/4/11, 103, 55, 49, 11, 2, 4
2020/4/12, 100, 88, 32, 22, 3, 5
2020/4/13, 140, 57, 34, 10, 2, 4
2020/4/14, 108, 60, 57, 14, 2, 5
2020/4/15, 134, 87, 55, 26, 3, 10
2020/4/16, 168, 92, 89, 20, 4, 7
2020/4/17, 199, 65, 44, 19, 3, 5
2020/4/18, 119, 44, 65, 7, 2, 3
2020/4/19, 76, 45, 25, 12, 2, 4
2020/4/20, 90, 50, 38, 15, 2, 5
2020/4/21, 104, 32, 36, 9, 2, 3
2020/4/22, 114, 31, 37, 9, 3, 3
2020/4/23, 67, 33, 47, 10, 5, 3
2020/4/24, 75, 46, 55, 17, 3, 4
2020/4/25, 114, 51, 73, 28, 2, 5
2020/4/26, 111, 59, 79, 36, 4, 6
2020/4/27, 127, 59, 78, 33, 2, 7
2020/4/28, 122, 64, 99, 39, 3, 8
2020/4/29, 128, 75, 54, 38, 3, 8
2020/4/30, 178, 51, 92, 17, 2, 5
2020/5/1, 125, 57, 134, 16, 3, 6
2020/5/2, 144, 55, 118, 38, 3, 8
2020/5/3, 141, 36, 133, 35, 3, 10
2020/5/4, 136, 60, 116, 16, 5, 9
2020/5/5, 140, 49, 85, 15, 2, 6
2020/5/6, 135, 67, 127, 17, 2, 4
2020/5/7, 151, 31, 31, 7, 1, 4
2020/5/8, 84, 27, 65, 10, 1, 3
2020/5/9, 59, 37, 37, 10, 1, 2
2020/5/10, 75, 36, 77, 14, 2, 2
2020/5/11, 60, 77, 37, 14, 2, 2
2020/5/12, 118, 84, 19, 29, 2, 4
2020/5/13, 142, 95, 99, 21, 4, 5
2020/5/14, 156, 76, 101, 15, 1, 5
2020/5/15, 154, 78, 120, 14, 2, 5
2020/5/16, 155, 76, 94, 16, 2, 5
2020/5/17, 142, 32, 80, 18, 1, 2
2020/5/18, 68, 61, 108, 29, 3, 3
